Id,Level,Reading_On,Reading_Kun,Strokes
衒,1,['ゲン'],"['う（る）', 'てら（う）', 'ひけ（らかす）']",11
衙,1,['ガ'],"['つかさ', 'まい（る）']",13
衢,1,['ク'],"['ちまた', 'みち', 'よつつじ', 'わかれみち']",24
罕,1,['カン'],"['とりあみ', 'はた', 'まれ（に）']",7
㓁,-1,[],[],4
罘,1,"['フ', 'フウ']","['あみ', 'うさぎあみ']",9
罠,1,"['ビン', 'ミン']","['あみ', 'わな']",10
罟,1,['コ'],"['あみ', 'うおあみ']",10
罧,1,['シン'],"['ふし', 'ふしづけ']",13
罨,1,"['アン', 'エン']","['あみ', 'おお（う）']",13
罩,1,['トウ'],"['かご', 'こ（める）']",13
罹,1,['リ'],['かか（る）'],16
羂,1,['ケン'],"['くく（る）', 'わな']",18
羃,1,['ベキ'],['おお（う）'],18
羆,1,['ヒ'],['ひぐま'],19
羇,1,['キ'],"['たび', 'たびびと']",22
䩭,-1,['キ'],[],17
羈,1,['キ'],"['おもがい', 'たづな', 'たび', 'たびびと', 'つな（ぐ）', 'とりし（まる）']",24
䩻,-1,,,-1
皰,1,['ホウ'],"['にきび', 'もがさ']",10
皴,1,['シュン'],"['しわ', 'ひび']",12
皹,1,['クン'],"['あかぎれ', 'ひび']",14
皸,1,['クン'],"['あかぎれ', 'ひび']",14
皺,1,"['シュウ', 'スウ']","['しわ', 'しわ（む）']",15
翅,1,['シ'],"['つばさ', 'はね']",10
翊,1,['ヨク'],"['あくるひ', 'たす（ける）', 'とびこ（える）']",11
翔,1,['ショウ'],"['かけ（る）', 'と（ぶ）']",12
翡,1,['ヒ'],['かわせみ'],14
翦,1,['セン'],"['き（る）', 'そ（ぐ）', 'はさ（む）', 'ほろ（ぼす）']",15
翩,1,['ヘン'],['ひるがえ（る）'],15
翳,1,['エイ'],"['かげ', 'かげ（り）', 'かげ（る）', 'かざ（し）', 'かざ（す）', 'かす（む）', 'くも（り）']",17
殹,-1,,,-1
翹,1,['ギョウ'],"['あ（げる）', 'つまだ（てる）']",18
穹,1,['キュウ'],"['あな', 'おお（きい）', 'おおぞら', 'たか（い）', 'ふか（い）']",8
穽,1,['セイ'],['おとしあな'],9
窈,1,['ヨウ'],"['あで（やか）', 'おくぶか（い）', 'おくゆか（しい）', 'かす（か）', 'の（びやか）']",10
窕,1,"['チョウ', 'ヨウ']","['あで（やか）', 'おくゆか（しい）', 'ふか（い）']",11
窖,1,['コウ'],"['あなぐら', 'ふか（い）']",12
窘,1,['キン'],"['あわただ（しい）', 'きわ（まる）', 'くる（しむ）', 'せ（まる）', 'たしな（める）']",12
窩,1,['カ'],"['あな', 'いわや', 'かく（す）', 'かくま（う）', 'むろ']",14
窶,1,"['ク', 'ロウ']","['まず（しい）', 'やつ（す）', 'やつ（れる）']",16
窿,1,['リュウ'],['ゆみがた'],17
竅,1,['キョウ'],['あな'],18
竄,1,"['サン', 'ザン']","['あらた（める）', 'かく（れる）', 'に（げる）', 'のが（れる）', 'はな（す）']",18
竇,1,"['トウ', 'トク']","['あな', 'あなぐら', 'みぞ']",20
矜,1,"['キョウ', 'カン', 'キン']","['あわ（れむ）', 'つつし（む）', 'ほこ（る）', 'やもお']",9
舁,1,['ヨ'],"['か（く）', 'かつ（ぐ）']",9
舂,1,['ショウ'],"['うすづ（く）', 'つ（く）']",11
舅,1,['キュウ'],"['おじ', 'しゅうと']",13
虔,1,['ケン'],"['うば（う）', 'ころ（す）', 'つつし（む）']",10
虧,1,['キ'],"['か（く）', 'か（ける）']",17
雐,-1,,,-1
臻,1,['シン'],"['いた（る）', 'おお（い）', 'きた（る）']",16
祀,1,['シ'],"['とし', 'まつ（り）', 'まつ（る）']",8
祗,1,['シ'],"['ただ', 'つつし（む）']",10
祠,1,['シ'],"['ほこら', 'まつ（り）', 'まつ（る）']",10
祚,1,['ソ'],"['くらい', 'さいわ（い）', 'とし']",10
祓,1,['フツ'],"['はら（い）', 'はら（う）']",10
祟,1,['スイ'],"['たた（り）', 'たた（る）']",10
祺,1,['キ'],"['さいわ（い）', 'やす（らか）']",13
禊,1,['ケイ'],"['はら（う）', 'みそぎ']",14
禝,1,['ショク'],[],15
禧,1,['キ'],"['さいわ（い）', 'めでた（い）', 'よろこ（び）']",17
禳,1,['ジョウ'],"['はら（い）', 'はら（う）']",22
衄,1,['ジク'],"['くじ（ける）', 'はなぢ']",10
戕,-1,['ショウ'],[],8
豌,1,['エン'],[],15
豢,1,['カン'],"['か（う）', 'やしな（う）']",13
谺,1,['カ'],"['こだま', 'やまびこ']",11
豁,1,['カツ'],"['ひら（ける）', 'ひろ（い）', 'むな（しい）']",17
谿,1,['ケイ'],"['たに', 'たにがわ']",17
頴,1,['エイ'],"['すぐ（れる）', 'ほさき']",16
峩,1,['ガ'],['けわ（しい）'],10
渕,1,['エン'],"['おくぶか（い）', 'ふか（い）', 'ふち']",11
浂,-1,,,-1
礦,1,['コウ'],['あらがね'],20
蠏,1,['カイ'],['かに'],19
滓,1,"['サイ', 'シ']","['おり', 'かす', 'よご（れ）']",13
个,-1,"['カ', 'コ']",[],3
假,11,"['カ', 'ケ', 'カク']","['かり', 'か（す）']",11
竸,-1,"['キョウ', 'ケイ']","['きお（う）', 'きそ（う）', 'くら（べる）', 'せ（る）']",22
冩,-1,['シャ'],"['うつ（す）', 'うつ（る）']",14
冲,-1,['チュウ'],"['おき', 'むな（しい）']",6
鷄,11,['ケイ'],"['にわとり', 'とり']",21
燈,11,"['トウ', 'ドン']","['ひ', 'あかし', 'あかり', 'とぼし', 'とぼ（す）', 'ともし', 'ともしび', 'とも（す）', 'とも（る）']",16
冨,-1,"['フ', 'フウ']","['とみ', 'と（む）']",11
驫,-1,"['シュウ', 'ヒュウ', 'ヒョウ']",[],30
騳,-1,['トク'],[],20
鐵,11,['テツ'],"['かね', 'くろがね']",21
鐡,-1,['テツ'],"['かね', 'くろがね']",20
躰,-1,"['タイ', 'テイ']",['からだ'],12
赱,-1,['ソウ'],['はし（る）'],6
螢,11,['ケイ'],['ほたる'],16
曉,11,['ギョウ'],"['あかつき', 'さと（る）']",16
暸,-1,['リョウ'],[],16
椢,-1,['カイ'],"['くぬぎ', 'はこ']",12
櫻,11,['オウ'],['さくら'],21
泱,-1,['オウ'],[],8
沺,-1,"['テン', 'デン']",[],8
琿,-1,"['コン', 'ゴン']",[],13
珱,-1,"['エイ', 'ヨウ']",['くびかざ（り）'],10
鳫,-1,['ガン'],['かり'],13
鵈,-1,[],['とび'],17
馼,-1,"['ブン', 'モン']",[],14
駲,-1,"['シュウ', 'ジュン']",[],16
證,11,['ショウ'],"['あかし', 'あか（し）', 'あか（す）']",19
譯,11,"['ヤク', 'エキ']","['わけ', 'と（く）']",20
蠻,11,['バン'],['えびす'],25
乘,11,"['ジョウ', 'ショウ']","['の（せる）', 'の（る）']",10
娚,-1,"['ダン', 'ナン']",['めおと'],10
嫐,-1,['ドウ'],"['うわなり', 'なぶ（る）']",13
學,11,['ガク'],['まな（ぶ）'],16
斈,-1,['ガク'],['まな（ぶ）'],7
嶽,11,['ガク'],['たけ'],17
巖,11,"['ガン', 'ゲン']","['いわ', 'いわお', 'がけ', 'けわ（しい）']",23
矗,-1,['チク'],[],24
瞹,-1,['アイ'],[],18
碎,11,['サイ'],"['くだ（く）', 'くだ（ける）']",13
硴,-1,[],['かき'],12
粐,-1,[],['ぬか'],10
粭,-1,[],['すくも'],12
迯,-1,['トウ'],"['に（がす）', 'に（げる）', 'のが（す）', 'のが（れる）']",9
逹,-1,"['タツ', 'タチ', 'ダチ']","['たし', 'たち', 'とお（る）', 'とど（く）']",12
槇,11,"['シン', 'テン']",['まき'],14
瑤,11,['ヨウ'],['たま'],14
鰡,-1,['リュウ'],['ぼら'],21
鰲,-1,['ゴウ'],"['おおうみがめ', 'おおがめ', 'おおすっぽん']",22
鑄,11,"['チュウ', 'シュ']",['い（る）'],22
鑛,11,['コウ'],['あらがね'],23
釀,11,['ジョウ'],['かも（す）'],24
醫,11,['イ'],"['い（やす）', 'くすし']",18
无,-1,"['ブ', 'ム']",['ない'],4
潁,-1,"['エイ', 'ヨウ']",[],15
寉,-1,"['カク', 'コク']",[],11
實,11,['ジツ'],"['さね', 'まこと', 'まめ', 'み', 'み（ちる）', 'みの（る）']",14
亊,-1,"['ジ', 'ズ']","['こと', 'つか（える）']",7
佛,11,"['ブツ', 'フツ']",['ほとけ'],7
亳,-1,"['ハク', 'バク']",[],10
凉,-1,['リョウ'],"['すず（しい）', 'すず（む）', 'うす（い）']",10
舩,-1,['セン'],"['ふな', 'ふね']",10
舮,-1,['ロ'],"['とも', 'へさき']",10
灣,11,['ワン'],['いりえ'],25
瀘,-1,['ロ'],[],19
濮,-1,"['ホク', 'ボク']",[],17
濱,11,['ヒン'],['はま'],17
亂,11,"['ラン', 'ロン']","['みだ（す）', 'みだ（れる）', 'みだ（りに）']",13
豫,11,['ヨ'],"['あらかじ（め）', 'かね（て）']",16
亰,-1,"['キョウ', 'ケイ', 'キン']",['みやこ'],9
儖,-1,['ラン'],[],17
囘,-1,"['エ', 'カイ']","['まわ（す）', 'まわ（る）', 'めぐ（らす）', 'めぐ（る）']",5
册,11,"['サツ', 'サク']","['た（てる）', 'ふみ']",5
囑,11,['ショク'],['たの（む）'],24
髓,11,['ズイ'],[],23
遀,-1,,,-1
垚,-1,,,-1
壤,11,['ジョウ'],['つち'],20
墮,11,"['ダ', 'キ']","['お（ちる）', 'お（とす）', 'お（ろす）', 'こぼ（つ）']",15
圓,11,['エン'],"['まる（い）', 'つぶら（か）', 'まど（か）', 'まろ（やか）']",13
冦,1,['コウ'],"['あだ', 'あだ（する）', 'かたき']",10
厦,1,['カ'],['いえ'],12
奬,11,"['ショウ', 'ソウ']",['すす（める）'],14
乢,-1,['カイ'],['たわ'],4
崋,-1,"['カ', 'ゲ']",[],10
遙,11,['ヨウ'],"['さまよ（う）', 'とお（い）', 'なが（い）', 'はる（か）']",14
邉,-1,['ヘン'],"['あた（り）', 'べ', 'ほとり']",17
邊,11,['ヘン'],"['あた（り）', 'べ', 'ほとり']",19
臱,-1,"['ヘン', 'ベン']",[],15
齡,11,['レイ'],"['とし', 'よわい']",20
顯,11,['ケン'],"['あき（らか）', 'あらわ（す）', 'あらわ（れる）']",23
顏,11,['ガン'],"['かお', 'かんばせ']",18
蓺,-1,['ゲイ'],[],14
藥,11,['ヤク'],['くすり'],18
囎,-1,[],['そ'],22
贈,11,"['ソウ', 'ゾウ']",['おく（る）'],19
嗹,-1,['レン'],[],14
圷,-1,[],['あくつ'],6
圸,-1,[],['まま'],6
惠,11,"['エ', 'ケイ']",['めぐ（む）'],12
曵,-1,['エイ'],['ひ（く）'],7
澤,11,['タク'],"['さわ', 'うるお（う）', 'つや']",16
々,-1,[],[],3
呀,-1,"['カ', 'ガ', 'ケ', 'ゲ']",[],7
咾,-1,['ロウ'],[],9
圈,11,['ケン'],['かこ（い）'],11
圍,11,['イ'],"['かこ（う）', 'かこ（む）']",12
傳,11,"['デン', 'テン']","['つた（う）', 'つた（える）', 'つた（わる）', 'つて']",13
僞,11,['ギ'],"['いつわ（る）', 'にせ']",14
决,-1,['ケツ'],"['き（まる）', 'き（める）']",6
冰,-1,['ヒョウ'],"['こおり', 'ひ', 'こお（る）']",6
况,-1,['キョウ'],"['ありさま', 'いわ（んや）']",7
劍,11,['ケン'],['つるぎ'],15
劔,-1,['ケン'],['つるぎ'],16
劒,-1,['ケン'],['つるぎ'],16
剱,-1,['ケン'],['つるぎ'],11
弃,-1,['キ'],['す（てる）'],7
弉,1,"['ジョウ', 'ソウ', 'ゾウ']",['さか（ん）'],10
鵐,-1,"['ブ', 'ム']",['しとど'],18
鷏,-1,"['シン', 'テン', 'デン']",['よたか'],21
餘,11,['ヨ'],"['あま（す）', 'あま（る）', 'ほか']",16
餝,-1,['ショク'],"['かざ（る）', 'かざ（り）']",16
餠,11,['ヘイ'],['もち'],17
幷,1,['ヘイ'],"['あわ（せる）', 'なら（ぶ）']",8
貅,-1,['キュウ'],[],13
徃,-1,['オウ'],"['いにしえ', 'ゆ（く）']",8
徑,11,['ケイ'],"['こみち', 'さしわたし', 'ただ（ちに）', 'みち']",10
悳,-1,['トク'],[],12
戀,11,['レン'],"['こい', 'こい（しい）', 'こ（う）']",23
繿,-1,['ラン'],"['つづれ', 'ぼろ']",21
繼,11,['ケイ'],"['つ（ぐ）', 'まま']",20
㡭,-1,['ケイ'],"['つ（ぐ）', 'まま']",14
皷,-1,['コ'],['つづみ'],14
點,11,['テン'],"['た（てる）', 'つ（ける）', 'とぼ（す）', 'とぼ（る）', 'とも（る）']",17
濕,11,['シツ'],"['うるお（い）', 'うるお（す）', 'しめ（す）', 'しめ（る）']",17
濂,-1,['レン'],[],16
澁,11,"['シュウ', 'ジュウ']","['しぶ', 'しぶ（い）', 'しぶ（る）']",15
價,11,['カ'],['あたい'],15
儉,11,['ケン'],"['つづま（やか）', 'つま（しい）']",15
勸,11,"['カン', 'ケン']",['すす（める）'],19
勳,11,['クン'],"['いさお', 'いさおし']",16
勵,11,['レイ'],"['はげ（ます）', 'はげ（む）']",16
缺,11,['ケツ'],"['か（く）', 'か（ける）']",10
罐,11,['カン'],['かま'],23
糢,-1,"['ボ', 'モ']","['かた', 'のっと（る）']",16
糘,-1,[],['すくも'],16
粹,11,['スイ'],['いき'],14
聽,11,"['チョウ', 'テイ']","['き（く）', 'ゆる（す）']",22
聹,-1,"['ネイ', 'デイ']",[],20
籘,-1,['トウ'],[],22
籏,-1,[],['はた'],20
礇,-1,['イク'],[],18
磆,-1,"['カツ', 'ゲチ']",[],15
獻,11,"['ケン', 'コン']","['ささ（げる）', 'たてまつ（る）', 'まつ（る）']",20
鬳,-1,"['ケン', 'ゲン']",[],16
獵,11,['リョウ'],"['か（り）', 'か（る）']",18
獸,11,['ジュウ'],"['けだもの', 'けもの', 'しし']",19
嘼,-1,,,-1
皈,-1,['キ'],"['かえ（す）', 'かえ（る）', 'おく（る）', 'とつ（ぐ）']",9
疂,-1,"['ジョウ', 'チョウ']","['たたみ', 'たた（む）', 'かさ（なる）', 'かさ（ねる）']",16
疉,-1,"['ジョウ', 'チョウ']","['たたみ', 'たた（む）', 'かさ（なる）', 'かさ（ねる）']",22
宐,-1,,,-1
疊,11,"['ジョウ', 'チョウ']","['たたみ', 'たた（む）', 'かさ（なる）', 'かさ（ねる）']",22
榿,-1,['キ'],[],14
槝,-1,[],['かし'],14
楴,-1,['テイ'],[],13
楜,-1,['コ'],['くるみ'],13
椥,-1,[],['なぎ'],12
槞,-1,['ロウ'],"['おり', 'まど']",14
據,11,"['キョ', 'コ']","['よりどころ', 'よ（る）']",16
擇,11,['タク'],"['えら（ぶ）', 'よ（る）']",16
攜,-1,['ケイ'],"['たずさ（える）', 'たずさ（わる）', 'はな（れる）']",21
巂,-1,"['ケイ', 'スイ']",[],18
慘,11,"['サン', 'ザン']","['みじ（め）', 'いた（ましい）', 'いた（む）', 'むご（い）']",14
愽,-1,"['ハク', 'バク']","['ひろ（い）', 'ひろ（める）']",13
慱,-1,['タン'],[],14
慯,-1,['ショウ'],[],14
墺,-1,"['イク', 'オウ']",['きし'],16
埔,-1,['ホ'],[],10
圖,11,"['ズ', 'ト']","['はか（る）', 'え']",14
關,11,['カン'],"['かか（わる）', 'せき', 'からくり', 'かんぬき']",19
鯆,-1,"['フ', 'ホ']",['いるか'],18
葫,-1,['コ'],['にんにく'],12
厽,-1,,,-1
臈,1,['ロウ'],['くれ'],16
貔,-1,['ヒ'],[],17
洙,-1,['シュ'],[],9
洳,-1,"['ジョ', 'ニョ']",[],9
浤,-1,['コウ'],[],10
秡,-1,['ハツ'],[],10
稘,-1,['キ'],[],13
稙,-1,"['ショク', 'チョク']",[],13
釖,-1,['トウ'],['かたな'],10
釟,-1,['ハツ'],[],10
釡,-1,['フ'],['かま'],10
釛,-1,"['コク', 'ゴク']",['こがね'],10
殘,11,['ザン'],"['のこ（す）', 'のこ（る）', 'そこ（なう）']",12
殕,-1,"['フ', 'フウ', 'ホク', 'ボク']",[],12
絋,-1,['コウ'],"['わた', 'わたいれ']",11
絲,11,['シ'],['いと'],12
經,11,"['ケイ', 'キョウ', 'キン']","['へ（る）', 'おさ（める）', 'た（つ）', 'たていと']",13
總,11,['ソウ'],"['すべ（て）', 'す（べる）', 'ふさ']",17
悤,1,['ソウ'],"['あわ（てる）', 'いそ（ぐ）']",11
緜,-1,"['ベン', 'メン']","['わた', 'つら（なる）']",15
縱,11,"['ジュウ', 'ショウ']","['たて', 'はな（つ）', 'ほしいまま', 'ゆる（す）', 'ゆる（める）', 'よし（んば）']",17
杁,-1,[],['いり'],6
朷,-1,['トウ'],[],6
杤,-1,[],['とち'],7
杰,-1,['ケツ'],['すぐ（れる）'],8
枩,-1,['ショウ'],['まつ'],8
枦,-1,['ロ'],"['とがた', 'はぜ', 'はぜのき', 'ますがた']",8
桍,-1,['コ'],[],10
彁,-1,"['カ', 'セイ']",[],13
彈,11,['ダン'],"['たま', 'はず（む）', 'ひ（く）', 'ただ（す）', 'はじ（く）', 'はじ（ける）', 'はず（み）']",15
抂,-1,"['キョウ', 'オウ']",[],7
拔,11,['バツ'],"['ぬ（かす）', 'ぬ（かる）', 'ぬ（く）', 'ぬ（ける）']",8
擔,11,['タン'],"['かつ（ぐ）', 'にな（う）']",16
擴,11,['カク'],"['ひろ（がる）', 'ひろ（げる）']",18
汢,-1,[],['ぬた'],6
汾,-1,"['フン', 'ブン']",[],7
汳,-1,"['ヘン', 'ベン']",[],7
沒,11,"['ボツ', 'モツ']","['おぼ（れる）', 'しず（む）', 'し（ぬ）', 'な（い）']",7
渊,-1,['エン'],"['おくぶか（い）', 'ふか（い）', 'ふち']",11
淇,-1,"['キ', 'ギ']",[],11
淦,-1,"['カン', 'コン']",['あか'],11
茖,-1,['カク'],[],9
莖,11,['ケイ'],"['くき', 'なかご']",10
莇,-1,"['ショ', 'ジョ', 'チョ']",[],10
莊,11,"['ショウ', 'ソウ']","['おごそ（か）', 'しもやしき']",10
萓,-1,['ギ'],[],11
萋,-1,"['サイ', 'セイ']",[],11
菷,-1,"['シュウ', 'ソウ']","['は（く）', 'ほうき']",11
釼,-1,['ケン'],['つるぎ'],11
釶,-1,['シ'],[],11
鈬,-1,['タク'],['すず'],12
鉐,-1,"['ジャク', 'セキ']",[],13
鉚,-1,['リュウ'],[],13
鍄,-1,['リョウ'],['かすがい'],16
錢,11,"['セン', 'ゼン']","['ぜに', 'すき']",16
甼,-1,"['チョウ', 'テイ']","['あぜみち', 'まち']",7
畍,-1,['カイ'],['さかい'],9
畊,-1,['コウ'],['たがや（す）'],9
畉,-1,"['フ', 'ブ']",[],9
畆,-1,"['ホ', 'ボウ']","['うね', 'せ']",9
畩,-1,[],['けさ'],11
爼,-1,"['ショ', 'ソ']",['まないた'],9
蓊,-1,"['オ', 'オウ']",['とう'],13
恠,-1,"['カイ', 'ケ']","['あや（しい）', 'あや（しむ）']",9
怐,-1,['コウ'],[],8
恷,-1,"['キュウ', 'ク']","['やす', 'よし']",10
恆,11,['コウ'],"['つね', 'つね（に）']",9
悗,-1,"['バン', 'ボン']",[],10
愡,-1,['ソウ'],[],12
埀,-1,['スイ'],"['た（らす）', 'た（れる）', 'しだ（れる）', 'しで', 'なんなん（とする）']",10
垈,-1,[],['ぬた'],8
垉,-1,['ホウ'],[],8
垳,-1,[],['がけ'],9
垪,-1,[],['は'],9
垰,-1,[],['たお'],9
埓,-1,"['ラチ', 'ラツ']",['かこ（い）'],10
旙,-1,"['ハン', 'バン']",['はた'],16
濟,11,"['サイ', 'セイ']","['す（ます）', 'す（む）', 'すく（う）', 'な（す）', 'わた（す）', 'わた（る）']",17
淞,-1,"['シュ', 'ショウ']",[],11
淨,11,['ジョウ'],['きよ（い）'],11
淺,11,['セン'],['あさ（い）'],11
淕,-1,"['リク', 'ロク']",[],11
渮,-1,['カ'],[],11
蘰,-1,[],['かつら'],20
蘓,-1,"['ス', 'ソ']",['よみがえ（る）'],19
藏,11,"['ゾウ', 'ソウ']","['くら', 'おさ（める）', 'かく（れる）']",18
蓚,-1,"['シュウ', 'チョウ']",[],13
葹,-1,['シ'],['おなもみ'],12
葮,-1,"['タン', 'ダン']",[],12
蒄,-1,['カン'],[],12
妛,-1,[],['あけん'],7
岻,-1,['チ'],['し'],8
岶,-1,['ハク'],['さこ'],8
岼,-1,[],['ゆり'],8
岷,-1,"['ビン', 'ミン']",[],8
峅,-1,[],['くら'],8
岾,-1,[],"['はけ', 'やま']",8
鈩,-1,"['ル', 'ロ']","['いろり', 'たたら', 'ふいご']",12
鑁,-1,['バン'],[],21
鐇,-1,"['ハン', 'ボン']","['たつき', 'たつぎ']",20
鏥,-1,['シュウ'],"['さび', 'さ（びる）']",19
